[2019/11/01-00:00:00.340] [info] [exa.bee.BeeJob 6] [legacy]	Rotating additional logs
[2019/11/04-10:26:41.926] [info] [main] [bee.directory]	sdkversions: slf4j-api=1.7.25 log4j=1.2.17 commons-codec=1.11.0 jackson-core-asl=1.9.2.0 api-i18n=1.0.0-M20 curator-client=2.7.1 httpcore=4.4.6 jcl-over-slf4j=1.7.25 httpclient=4.5.3 commons-logging=1.2.0 commons-collections=3.2 curator-framework=2.7.1 stax2-api=3.1.4 zookeeper=3.4.9 hadoop-annotations=2.9.1 jackson-mapper-asl=1.9.2.0 commons-lang=2.6.0 servlet-api=3.1.0 slf4j-log4j=1.7.25-1 commons-httpclient=3.1exalead.4 commons-io=2.6.0 json-org=1.0.2 jaxws-ri=2.1.3_secu_repack.8 jackson=2.9.1 console-base=branches_V6R2019x@95814 commons-lang3=3.4.0 ehcache=2.4.4 errorcodes=branches_V6R2019x@29565 flexjson=2.2.0-custom guava=20.0.0 jdom=1.0 freemarker=2.3.16 api-util=1.0.0-M20 json-smart=1.3.1 api-asn1-api=1.0.0-M20 jcip-annotations=1.0.1 apacheds-i18n=2.0.0-M15 apacheds-kerberos-codec=2.0.0-M15-1 hadoop-minikdc=2.9.1 xz=1.0.0 nimbus-jose-jwt=4.41.1 jzlib=1.0.7 jsch=0.1.54 curator-recipes=2.7.1 xmlenc=0.52.0 jsr305=3.0.1 commons-configuration=1.8.0 protobuf-java=3.3.0 asm=5.1.0 hadoop-auth=2.9.1 commons-math3=3.1.1 avro=1.7.7 woodstox-core=5.0.3 commons-compress=1.4.1 okio=1.6.0 htrace-core4=4.1.0-incubating hadoop-common=2.9.1-2 libpng=1.2.49 okhttp=2.7.5 jetty=9.4.10_repack2 expat2=2.1.0-3 hadoop-hdfs-client=2.9.1-8 legacy-generic-libs=1.0.12-1 libbz2=1.0.5 jaxp-ri=1.5.0 libgd=1.0.4-11 windowssdk=2015.0.1 commons-httpclient-failover=0.0.14-1 openssl=1.0.1h-7 libarchive=3.1.2-12 commons-cli=1.3.1 jsonp=1.0.4 curl=7.20.0-3 fastutil=7.0.13 protobuf=3.3.0-r3 libz=1.2-cpp11.8-0 edk=branches_V6R2019x@29823 sqlitejdbc=3.23.1 jsr311-api=1.1.1 antlr=4.5.1 odbc=1.1.0 jackson-module-jaxb-annotations=2.9.1 platform-base=branches_V6R2019x@93181 opendesignalliance-teigha=4.01.00-8 pkglib-convert=1.3.24 qt=5.4.1-2 libpff=20101203-3 libgsf=1.14.9-3 ffmpeg-lgpl=2.2-8 xpdf-text=4.0.0-3 convert=branches_V6R2019x@93182 apache-jul-log4j-bridge=1.0.0 xml-apis=1.4.01 v8=3.4.14 papi-java-client=branches_V6R2019x@98851 papi-java-framework=branches_V6R2019x@98852 jscience=1.0.0 jena-shaded-guava=3.6.0 opencsv=2.1.0 security-java-framework=branches_V6R2019x@98852 dom4j=1.6.1 commons-pool=1.5.5 google-diff-match-patch=1.0.0 gson=2.3.1 httpclient-cache=4.5.3-1 langdetect=1.0.1 httpcomponents=4.5.3 japanese-alternatives=1.1.0 pos=1.4.8 relatedtermspreprocessor=2.0.5 dynamiclemmatizer=1.1.1 sentiment=1.6.0 namedentities=2.1.1 bt-rlp=7.12.4 subtokenizer=1.0.2 lemmatizer=2.3.7 dscore-index=r421.w2018-29.3 nphonetizer=1.0.25 jazh=1.0.2 normalization-exceptions=2.1.0 stopwords=1.4.0 units-measurement=1.1.9 chinese-tkn=1.1.1 juman=6.0-201005-4 chunker=1.0.3 semantic=branches_V6R2019x@93182 dexx-collection=0.7.0 jline=0.9.94 geo-core=branches_V6R2019x@93182 xmlbeans=2.6.0 commons-fileupload=1.3.3 jena-iri=3.6.0 javamail=1.4.3 index6=branches_V6R2019x@93183 xerces-impl=2.11.0 jena-base=3.6.0 tools3d=branches_V6R2019x@92215 htmlcleaner=2.9.0 netty=4.1.6.Final jdt-core=3.10.2-1 poi=3.13.0-2 cvcore-native=branches_V6R2019x@93199 groovy=2.4.5 tagsoup=1.2.1 search-stopwords=1.0.4 jena-core=3.6.1 proxy-vole=20120920-3 quartz=1.8.6-3 dsls-jni-client=r421.w2018-51.0 cloudview-core=branches_V6R2019x@93200 external-dtd=branches_V6R2019x@93183 wlib=branches_V6R2019x@93183 boxcrawl=branches_V6R2019x@93201 crawler-connector=branches_V6R2019x@18808 mercury-crawlfetch=branches_V6R2019x@99028 mami-java-client=branches_V6R2019x@99028 commons-dbcp=1.4.0 rhino=1.7.2 lesscss=1.3.0 javassist=3.4 reflections=0.9.9-RC1 360-commons=branches_V6R2019x@21885 xalan=2.7.1 jaxen=1.1.1 twitter4j=3.0.4 abdera=1.1.2-2 access=branches_V6R2019x@21885 cloudview-alerting=branches_V6R2019x@99029 metrics-core=3.1.2 xml-security=1.3.0 opensaml=2.5.1-1 jcifs=1.3.17-krb5-exa-2 360-storage=branches_V6R2019x@21886 cas-client=3.3.2-1 360-search-ui=branches_V6R2019x@21887 log4net=1.2.10 360-admin-api=branches_V6R2019x@21890 jackson-annotations=2.9.1 jackson-core=2.9.1 metrics-jvm=3.1.2 mercury-adminui=branches_V6R2019x@99029 datainteg-java-commons-queue=branches_V6R2019x@18808 commons-beanutils=1.6 jackson-databind=2.9.1 gin=1.5.0 metrics-healthchecks=3.1.2 metrics-json=3.1.2-1 j2ee-management=1.1.1 papi-dotnet-client=branches_V6R2019x@18242 cloudview-merchandising=branches_V6R2019x@99034 jms-api=1.1.1 activemq=5.15.4 360-admin-ui=branches_V6R2019x@21890 interconnector-service-java-framework=branches_V6R2019x@18808 jrds=1.3.2 datainteg-java-commons=branches_V6R2019x@18808 joda-time=2.9.1-0 plossum=0.3.2 jrdsagent=1.3.2 analytics-server=branches_V6R2019x@18807 rrd4j=3.5.0 360-confgen=branches_V6R2019x@21890 papi-dotnet-framework=branches_V6R2019x@18243 commons-net=3.2.0 mercury-dashboard=branches_V6R2019x@99030 mercury-installui=branches_V6R2019x@99034 aspose-ds-exalead-license=20190104.0.0 replay-java-connector-v2=branches_V6R2019x@18808 core-java-connectors=branches_V6R2019x@18809 aspose-format-plugin=branches_V6R2019x@18807 jdbc-java-connector=branches_V6R2019x@18809 servicehost-dotnet=branches_V6R2019x@29434 security-java-sources=branches_V6R2019x@99029 microsoft-formats-converters=branches_V6R2019x@99029 mercury-beegistryinspector=branches_V6R2019x@99030 cvapp-coffee=1.4.0 cvconsole=branches_V6R2019x@99029 imap-java-connector=branches_V6R2019x@18800 mercury-jrds=branches_V6R2019x@99029 logs-java-connector=branches_V6R2019x@18800 vcredist=1.0.16 cloudview=branches_V6R2019x@99034 cloudview-kit=V6R2019x.R2.99035 
[2019/11/04-10:27:07.334] [info] [exa.bee.BeeJob 5] [GLcomponent.index.replication]	0: slice=0 instance=sxii0 is ready for gen=42922 (job 0)
[2019/11/04-10:27:08.515] [info] [exa.bee.BeeJob 5] [GLcomponent.index.replication]	0: slice=0 instance=sxii0 is ready for gen=42922 (job 0)
[2019/11/04-11:04:17.811] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861834333 successfully analyzed (0 add, 0 deletion, 6 updates, 7 checkpoints, 1.808KB) - Duration: 23.420s
[2019/11/04-11:04:17.819] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:04:17.822] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:17.825] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:17.837] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:17.937] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861857899 successfully analyzed (0 add, 0 deletion, 0 update, 0 checkpoint, 0B) - Duration: 1.000ms
[2019/11/04-11:04:18.725] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 903.587ms
[2019/11/04-11:04:18.859] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:04:18.934] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 117.591ms
[2019/11/04-11:04:18.950] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:19.381] [info] [exa.bee.BeeJob 5] [GLcomponent.index.replication]	0: slice=0 instance=sxii0 is ready for reload
[2019/11/04-11:04:22.934] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861860260 successfully analyzed (109 adds, 0 deletion, 10 updates, 5 checkpoints, 409.798KB) - Duration: 801.000ms
[2019/11/04-11:04:22.938] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:04:22.943] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:22.964] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:22.974] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:23.319] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861863005 successfully analyzed (0 add, 0 deletion, 0 update, 0 checkpoint, 0B) - Duration: 1.000ms
[2019/11/04-11:04:23.340] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 404.625ms
[2019/11/04-11:04:23.345] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:04:23.473] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 113.446ms
[2019/11/04-11:04:23.498] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:29.005] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861868959 successfully analyzed (0 add, 0 deletion, 1 update, 1 checkpoint, 311B) - Duration: 17.000ms
[2019/11/04-11:04:29.007] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:29.013] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:29.016] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:29.020] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:04:29.047] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861869014 successfully analyzed (0 add, 0 deletion, 0 update, 0 checkpoint, 0B) - Duration: 1.000ms
[2019/11/04-11:04:29.145] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 81.705ms
[2019/11/04-11:04:29.154] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:04:29.196] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 84.220ms
[2019/11/04-11:04:29.219] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:40.833] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861880513 successfully analyzed (7 adds, 0 deletion, 10 updates, 5 checkpoints, 57.459KB) - Duration: 270.000ms
[2019/11/04-11:04:40.851] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:04:40.864] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:40.876] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:40.881] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:40.990] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861880880 successfully analyzed (0 add, 0 deletion, 0 update, 0 checkpoint, 0B) - Duration: 1.000ms
[2019/11/04-11:04:41.034] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 191.098ms
[2019/11/04-11:04:41.036] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:04:41.104] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 77.764ms
[2019/11/04-11:04:41.109] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:46.578] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861886532 successfully analyzed (0 add, 0 deletion, 1 update, 1 checkpoint, 296B) - Duration: 9.000ms
[2019/11/04-11:04:46.582] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:46.589] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:46.592] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:46.595] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:04:46.641] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861886590 successfully analyzed (0 add, 0 deletion, 0 update, 0 checkpoint, 0B) - Duration: 1.000ms
[2019/11/04-11:04:46.698] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 79.198ms
[2019/11/04-11:04:46.701] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:04:46.732] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 47.617ms
[2019/11/04-11:04:46.738] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:04:47.090] [info] [exa.bee.BeeJob 5] [GLcomponent.index.replication]	0: slice=0 instance=sxii0 is ready for reload
[2019/11/04-11:05:00.060] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861899556 successfully analyzed (30 adds, 0 deletion, 5 updates, 5 checkpoints, 271.238KB) - Duration: 125.000ms
[2019/11/04-11:05:00.063] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:05:00.065] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:00.069] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:00.072] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:00.109] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861900080 successfully analyzed (0 add, 0 deletion, 0 update, 0 checkpoint, 0B) - Duration: 1.000ms
[2019/11/04-11:05:00.266] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 206.852ms
[2019/11/04-11:05:00.282] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:05:00.319] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 51.665ms
[2019/11/04-11:05:00.344] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:05.338] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861905268 successfully analyzed (0 add, 0 deletion, 1 update, 1 checkpoint, 296B) - Duration: 21.000ms
[2019/11/04-11:05:05.346] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:05:05.353] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:05.355] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:05.358] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:05.431] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861905357 successfully analyzed (0 add, 0 deletion, 0 update, 0 checkpoint, 0B) - Duration: 1.000ms
[2019/11/04-11:05:05.467] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 121.769ms
[2019/11/04-11:05:05.513] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:05:05.595] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 89.178ms
[2019/11/04-11:05:05.606] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:16.907] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861916613 successfully analyzed (20 adds, 0 deletion, 12 updates, 5 checkpoints, 169.375KB) - Duration: 86.000ms
[2019/11/04-11:05:16.911] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:05:16.914] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:16.916] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:16.924] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:16.971] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861916934 successfully analyzed (0 add, 0 deletion, 0 update, 0 checkpoint, 0B) - Duration: 0ns
[2019/11/04-11:05:17.090] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 190.494ms
[2019/11/04-11:05:17.095] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:05:17.178] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 83.453ms
[2019/11/04-11:05:17.187] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:27.149] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861927056 successfully analyzed (0 add, 1 deletion, 2 updates, 6 checkpoints, 630B) - Duration: 45.000ms
[2019/11/04-11:05:27.159] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Beginning import
[2019/11/04-11:05:27.170] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:27.174] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:27.177] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: No content in current transaction, commit is discarded. [checkAnalysisJobStarted='true', serial='-1']
[2019/11/04-11:05:27.220] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0]	0: Successfully imported (from MergedBuffers - 1) - Duration: 77.549ms
[2019/11/04-11:05:27.267] [info] [exa.bee.BeeJob 5] [GLcomponent.indexing.sxibg0.analysis.perSlice]	0: Job 1572861927180 successfully analyzed (0 add, 0 deletion, 0 update, 0 checkpoint, 0B) - Duration: 0ns
