[2019/10/27-00:00:00.062] [info] [1713763600@jtp-default-180] [exa.log.rotation]	Rotating additional logs
[2019/10/27-00:00:00.188] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[12/43] Compacted field 'mxphid' for gen0=1 gen1=21447 in 1.110ms
[2019/10/27-00:00:00.189] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_logicalid' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.196] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[13/43] Compacted field 'sxiclass_logicalid' for gen0=1 gen1=21447 in 7.025ms
[2019/10/27-00:00:00.196] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_cestamp' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.203] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[14/43] Compacted field 'sxiclass_cestamp' for gen0=1 gen1=21447 in 6.933ms
[2019/10/27-00:00:00.204] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_majorid' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.214] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[15/43] Compacted field 'sxiclass_majorid' for gen0=1 gen1=21447 in 9.046ms
[2019/10/27-00:00:00.214] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_fsid' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.223] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[16/43] Compacted field 'sxiclass_fsid' for gen0=1 gen1=21447 in 8.188ms
[2019/10/27-00:00:00.223] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[17/43] Compaction of field 'sxiclass_drivefolderpath' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.223] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_facet_str_nofts_noram' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.243] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[18/43] Compacted field 'sxiclass_facet_str_nofts_noram' for gen0=1 gen1=21447 in 19.429ms
[2019/10/27-00:00:00.243] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[19/43] Compaction of field 'sxiclass_facet_str_fts_ram' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.244] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_facet_str_nofts_ram' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.251] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[20/43] Compacted field 'sxiclass_facet_str_nofts_ram' for gen0=1 gen1=21447 in 7.102ms
[2019/10/27-00:00:00.251] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[21/43] Compaction of field 'sxiclass_nofacet_str_fts_ram' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.252] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_nofacet_str_nofts_ram' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.265] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[22/43] Compacted field 'sxiclass_nofacet_str_nofts_ram' for gen0=1 gen1=21447 in 13.507ms
[2019/10/27-00:00:00.266] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_nofacet_str_fts_noram' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.303] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[23/43] Compacted field 'sxiclass_nofacet_str_fts_noram' for gen0=1 gen1=21447 in 36.831ms
[2019/10/27-00:00:00.307] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_nofacet_str_nofts_noram' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.334] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[24/43] Compacted field 'sxiclass_nofacet_str_nofts_noram' for gen0=1 gen1=21447 in 27.135ms
[2019/10/27-00:00:00.337] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_nofacet_str_nofts_identifier' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.412] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[25/43] Compacted field 'sxiclass_nofacet_str_nofts_identifier' for gen0=1 gen1=21447 in 74.479ms
[2019/10/27-00:00:00.412] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[26/43] Compaction of field 'sxiclass_facet_intbool_nofts_ram' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.412] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[27/43] Compaction of field 'sxiclass_nofacet_intbool_nofts_noram' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.412] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[28/43] Compaction of field 'sxiclass_nofacet_intbool_nofts_ram' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.413] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_nofacet_num_nofts_ram' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.419] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[29/43] Compacted field 'sxiclass_nofacet_num_nofts_ram' for gen0=1 gen1=21447 in 6.465ms
[2019/10/27-00:00:00.420] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_nofacet_num_nofts_noram' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.431] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[30/43] Compacted field 'sxiclass_nofacet_num_nofts_noram' for gen0=1 gen1=21447 in 11.114ms
[2019/10/27-00:00:00.432] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[31/43] Compaction of field 'sxiclass_nofacet_date_nofts' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.432] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[32/43] Compaction of field 'sxiclass_nofacet_datetime_nofts' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.432] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[33/43] Compaction of field 'sxiclass_nofacet_date_nofts_ram' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.432] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_nofacet_datetime_nofts_ram' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.440] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[34/43] Compacted field 'sxiclass_nofacet_datetime_nofts_ram' for gen0=1 gen1=21447 in 7.638ms
[2019/10/27-00:00:00.440] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[35/43] Compaction of field 'sxiclass_facet_datetime_nofts_noram' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.441] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_facet_datetime_nofts_ram' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.447] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[36/43] Compacted field 'sxiclass_facet_datetime_nofts_ram' for gen0=1 gen1=21447 in 5.995ms
[2019/10/27-00:00:00.447] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_facet_date_nofts' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.454] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[37/43] Compacted field 'sxiclass_facet_date_nofts' for gen0=1 gen1=21447 in 7.003ms
[2019/10/27-00:00:00.455] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_nofacet_dblreal_nofts_noram' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.483] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[38/43] Compacted field 'sxiclass_nofacet_dblreal_nofts_noram' for gen0=1 gen1=21447 in 27.903ms
[2019/10/27-00:00:00.483] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[39/43] Compaction of field 'sxiclass_nofacet_dblreal_nofts_ram' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.483] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[40/43] Compaction of field 'sxiclass_plmparamstr' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.484] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_plmparamint' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.493] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[41/43] Compacted field 'sxiclass_plmparamint' for gen0=1 gen1=21447 in 8.718ms
[2019/10/27-00:00:00.493] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[42/43] Compaction of field 'sxiclass_plmparambool' for gen0=1 gen1=21447 skipped: nothing to compact
[2019/10/27-00:00:00.493] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	Compacting field 'sxiclass_plmparamdouble' for gen0=1 gen1=21447 didMin=1, didMax=182, didAddMax=182
[2019/10/27-00:00:00.502] [info] [Compacter-sxibg0-164842] [compacter.slice.0]	[43/43] Compacted field 'sxiclass_plmparamdouble' for gen0=1 gen1=21447 in 8.351ms
[2019/10/27-00:00:00.541] [info] [Compacter-sxibg0-164842] [compacter]	Completed full compaction task in '482.836ms' [minGen='1', maxGen='21447']
[2019/10/27-00:00:00.541] [info] [Compacter-sxibg0-164842] [compacter]	  Compacted component 'slice/0' [1-21447] range='21447'
[2019/10/27-00:00:00.543] [info] [1713763600@jtp-default-180] [GL.index.replication]	slice 0: inst sxii0: [0] slice=0 instance=sxii0 is ready for reload
[2019/10/27-00:00:14.100] [info] [GC-sxibg0-42] [gc.diskfiles]	Completed disk files garbage collection in 19.988ms [removedFiles='541', removedBytes='3.474MB']
[2019/10/27-03:00:00.037] [info] [1713763600@jtp-default-180] [suggest.manager]	Scheduling build job for suggest OnPremise_securedSuggest_ds6w_58_label
[2019/10/27-03:00:00.038] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	Building suggest OnPremise_securedSuggest_ds6w_58_label
[2019/10/27-03:00:00.244] [info] [pool-1-thread-1] [GL.suggest]	[0] build starting
[2019/10/27-03:00:00.244] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	Exporting suggest entries...
[2019/10/27-03:00:00.514] [info] [pool-1-thread-1] [suggest.stream.builder]	processing slice 0 of sxibg0
[2019/10/27-03:00:00.515] [info] [pool-1-thread-1] [index.generations]	Starting...
[2019/10/27-03:00:00.542] [info] [pool-1-thread-1] [index.generations]	Switch to generation '42916' done in 26.463ms
[2019/10/27-03:00:00.554] [info] [pool-1-thread-1] [suggest.stream.builder]	exported 40 hits for slice 0 of sxibg0
[2019/10/27-03:00:00.555] [info] [pool-1-thread-1] [suggest.stream.builder]	total exported hit count 40
[2019/10/27-03:00:00.558] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	Suggest entries exported (314 ms, 40 entries, 0 truncated, 0 dropped)
[2019/10/27-03:00:00.559] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	Sorting suggest entries...
[2019/10/27-03:00:00.580] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	Suggest entries sorted (21 ms)
[2019/10/27-03:00:00.645] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	Compiling entries...
[2019/10/27-03:00:00.654] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	Entries compiled (9 ms)
[2019/10/27-03:00:00.655] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	Building lookup structure...
[2019/10/27-03:00:00.657] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	Lookup structure built (2 ms)
[2019/10/27-03:00:00.665] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	OnPremise_securedSuggest_ds6w_58_label successfully built (31 entries compiled in 413 ms)
[2019/10/27-03:00:00.666] [info] [pool-1-thread-1] [GL.suggest]	[0] Suggest OnPremise_securedSuggest_ds6w_58_label successfully built
[2019/10/27-03:00:00.762] [info] [pool-1-thread-1] [suggest.build.OnPremise_securedSuggest_ds6w_58_label]	OnPremise_securedSuggest_ds6w_58_label successfully published
[2019/10/28-00:00:00.038] [info] [963266285@jtp-default-185] [exa.log.rotation]	Rotating standard log
Log4NG: rotating logs now
